644 2.731366459627329
(950, 6.36)
(959, 6.374348279457768)
(954, 6.377358490566038)
(955, 6.383246073298429)
(951, 6.384858044164038)
(957, 6.393939393939394)
(960, 6.396875)
(948, 6.399789029535865)
(980, 6.409183673469387)
(958, 6.412317327766179)
(964, 6.420124481327801)
(966, 6.436853002070394)
(962, 6.4386694386694385)
(965, 6.439378238341969)
(968, 6.4514462809917354)
(967, 6.462254395036195)
(974, 6.468172484599589)
(961, 6.472424557752341)
(972, 6.4753086419753085)
(956, 6.4759414225941425)
(963, 6.479750778816199)
(970, 6.482474226804124)
(969, 6.491228070175438)
(973, 6.509763617677287)
(975, 6.510769230769231)
(971, 6.533470648815654)
(977, 6.535312180143296)
(985, 6.549238578680203)
(979, 6.549540347293156)
(976, 6.55327868852459)
(986, 6.557809330628803)
(981, 6.5647298674821615)
(982, 6.565173116089613)
(983, 6.570701932858596)
(987, 6.571428571428571)
(978, 6.57361963190184)
(1008, 6.576388888888889)
(989, 6.5864509605662285)
(992, 6.594758064516129)
(990, 6.596969696969697)
(988, 6.600202429149798)
(995, 6.613065326633166)
(984, 6.6138211382113825)
(991, 6.6256306760847625)
(996, 6.637550200803213)
(997, 6.6469408224674025)
(993, 6.6545820745216515)
(999, 6.675675675675675)
(1001, 6.679320679320679)
(1003, 6.687936191425723)
(1000, 6.689)
(998, 6.690380761523046)
(1002, 6.693612774451098)
(1011, 6.700296735905044)
(1007, 6.704071499503476)
(994, 6.709255533199195)
(1009, 6.713577799801784)
(1004, 6.72011952191235)
(1014, 6.722879684418146)
(1005, 6.727363184079602)
(1006, 6.736580516898608)
(1013, 6.741362290227048)
(1015, 6.74384236453202)
(1010, 6.744554455445544)
(1016, 6.7608267716535435)
(1024, 6.7626953125)
(1018, 6.7671905697445975)
(1030, 6.781553398058253)
(1020, 6.783333333333333)
(1012, 6.784584980237154)
(1036, 6.79054054054054)
(1021, 6.7952987267384914)
(1019, 6.799803729146221)
(1026, 6.804093567251462)
(1023, 6.804496578690127)
(1027, 6.816942551119766)
(1017, 6.823008849557522)
(1028, 6.83852140077821)
(1029, 6.839650145772595)
(1022, 6.847358121330724)
(1025, 6.863414634146341)
(1031, 6.866149369544132)
(1042, 6.871401151631478)
(1037, 6.876567020250723)
(1038, 6.8766859344894025)
(1035, 6.886956521739131)
(1032, 6.890503875968992)
(1034, 6.8936170212765955)
(1033, 6.895450145208132)
(1064, 6.900375939849624)
(1039, 6.904716073147257)
(1041, 6.905859750240154)
(1043, 6.911792905081495)
(1045, 6.91866028708134)
(1040, 6.930769230769231)
(1044, 6.947318007662835)
(1046, 6.953154875717018)
(1048, 6.961832061068702)
(1052, 6.972433460076045)
(1050, 6.973333333333334)
(1054, 6.976280834914611)
(1049, 6.97998093422307)
(1053, 6.981006647673314)
(1051, 6.982873453853473)
(1057, 6.985808893093662)
(1047, 6.986628462273162)
(1055, 7.000947867298578)
(1056, 7.005681818181818)
(1058, 7.007561436672968)
(1061, 7.008482563619227)
(1059, 7.008498583569405)
(1070, 7.018691588785047)
(1071, 7.049486461251167)
(1062, 7.049905838041432)
(1063, 7.050799623706491)
(1060, 7.05377358490566)
(1068, 7.0543071161048685)
(1065, 7.054460093896713)
(1067, 7.057169634489222)
(1066, 7.0600375234521575)
(1074, 7.070763500931099)
(1069, 7.078578110383536)
(1072, 7.082089552238806)
(1079, 7.086190917516219)
(1077, 7.1049210770659235)
(1080, 7.105555555555555)
(1092, 7.107142857142857)
(1076, 7.109665427509293)
(1073, 7.115563839701771)
(1085, 7.119815668202765)
(1075, 7.120930232558139)
(1084, 7.125461254612546)
(1081, 7.127659574468085)
(1082, 7.130314232902033)
(1083, 7.131117266851339)
(1086, 7.138121546961326)
(1078, 7.14935064935065)
(1087, 7.16099356025759)
(1090, 7.164220183486239)
(1091, 7.164986251145738)
(1089, 7.1735537190082646)
(1088, 7.181985294117647)
(1097, 7.185961713764813)
(1094, 7.201096892138939)
(1093, 7.207685269899359)
(1104, 7.215579710144928)
(1098, 7.218579234972678)
(1102, 7.220508166969147)
(1099, 7.225659690627843)
(1095, 7.227397260273973)
(1096, 7.2299270072992705)
(1100, 7.246363636363636)
(1107, 7.248419150858175)
(1120, 7.2491071428571425)
(1103, 7.254759746146872)
(1105, 7.2570135746606335)
(1101, 7.258855585831062)
(1106, 7.2594936708860756)
(1114, 7.265709156193896)
(1109, 7.270513976555455)
(1108, 7.270758122743683)
(1111, 7.288928892889289)
(1110, 7.292792792792793)
(1112, 7.293165467625899)
(1113, 7.293800539083558)
(1115, 7.294170403587444)
(1121, 7.3095450490633365)
(1119, 7.315460232350313)
(1117, 7.322291853178156)
(1118, 7.32737030411449)
(1116, 7.328853046594982)
(1122, 7.337789661319073)
(1123, 7.344612644701692)
(1124, 7.350533807829182)
(1125, 7.351111111111111)
(1127, 7.351375332741792)
(1130, 7.35929203539823)
(1128, 7.368794326241135)
(1126, 7.373001776198934)
(1132, 7.385159010600707)
(1148, 7.38588850174216)
(1129, 7.386182462356067)
(1131, 7.389920424403183)
(1136, 7.391725352112676)
(1134, 7.395061728395062)
(1133, 7.401588702559576)
(1135, 7.40704845814978)
(1138, 7.411247803163445)
(1142, 7.412434325744308)
(1139, 7.417910447761194)
(1140, 7.420175438596491)
(1137, 7.421284080914687)
(1141, 7.423312883435583)
(1145, 7.441048034934497)
(1144, 7.444055944055944)
(1146, 7.447643979057592)
(1150, 7.447826086956522)
(1143, 7.461067366579178)
(1147, 7.462946817785528)
(1155, 7.463203463203463)
(1154, 7.472270363951473)
(1153, 7.477016478751084)
(1149, 7.478677110530897)
(1156, 7.482698961937716)
(1160, 7.491379310344827)
(1151, 7.493483927019983)
(1152, 7.497395833333333)
(1157, 7.510803802938635)
(1158, 7.514680483592401)
(1161, 7.516795865633075)
(1163, 7.522785898538263)
(1162, 7.5283993115318415)
(1159, 7.528904227782571)
(1164, 7.533505154639175)
(1165, 7.535622317596567)
(1176, 7.538265306122449)
(1170, 7.549572649572649)
(1167, 7.552699228791774)
(1168, 7.553938356164384)
(1169, 7.556030795551754)
(1166, 7.558319039451115)
(1174, 7.572402044293015)
(1175, 7.5727659574468085)
(1173, 7.573742540494458)
(1171, 7.584116140051238)
(1177, 7.598130841121495)
(1178, 7.598471986417657)
(1172, 7.599829351535837)
(1179, 7.603901611535199)
(1183, 7.611158072696535)
(1181, 7.614733276883997)
(1180, 7.61864406779661)
(1184, 7.619087837837838)
(1182, 7.622673434856176)
(1185, 7.623628691983122)
(1186, 7.632377740303541)
(1187, 7.643639427127211)
(1190, 7.64873949579832)
(1189, 7.649285113540791)
(1188, 7.64983164983165)
(1198, 7.656093489148581)
(1192, 7.6619127516778525)
(1204, 7.661960132890365)
(1194, 7.6624790619765495)
(1191, 7.664987405541562)
(1195, 7.667782426778243)
(1193, 7.669740150880134)
(1196, 7.672240802675585)
(1197, 7.6725146198830405)
(1201, 7.688592839300583)
(1199, 7.689741451209341)
(1202, 7.6988352745424296)
(1206, 7.701492537313433)
(1203, 7.70407315045719)
(1200, 7.710833333333333)
(1211, 7.711808422791082)
(1207, 7.714995857497929)
(1205, 7.719502074688797)
(1208, 7.7301324503311255)
(1209, 7.731182795698925)
(1210, 7.739669421487603)
(1212, 7.747524752475248)
(1213, 7.7485572959604285)
(1216, 7.75)
(1214, 7.752883031301483)
(1215, 7.763786008230452)
(1217, 7.764174198849631)
(1218, 7.765188834154351)
(1220, 7.772950819672131)
(1221, 7.777231777231777)
(1224, 7.782679738562091)
(1222, 7.784779050736497)
(1219, 7.785890073831009)
(1225, 7.789387755102041)
(1223, 7.791496320523303)
(1226, 7.7920065252854815)
(1232, 7.79301948051948)
(1227, 7.795436022819886)
(1228, 7.802931596091205)
(1230, 7.811382113821138)
(1229, 7.818551668022783)
(1233, 7.828872668288727)
(1234, 7.832252836304701)
(1231, 7.833468724614135)
(1235, 7.8348178137651825)
(1239, 7.838579499596449)
(1237, 7.8480194017784966)
(1236, 7.849514563106796)
(1238, 7.852988691437803)
(1240, 7.853225806451613)
(1244, 7.856913183279743)
(1242, 7.861513687600644)
(1241, 7.865431103948429)
(1243, 7.866452131938858)
(1245, 7.872289156626506)
(1246, 7.880417335473515)
(1247, 7.881315156375301)
(1249, 7.883106485188151)
(1250, 7.8896)
(1251, 7.889688249400479)
(1248, 7.891025641025641)
(1252, 7.894568690095847)
(1253, 7.899441340782123)
(1254, 7.904306220095694)
(1255, 7.9115537848605575)
(1256, 7.91640127388535)
(1257, 7.920445505171042)
(1258, 7.920508744038155)
(1260, 7.9222222222222225)
(1259, 7.926926131850675)
(1261, 7.933386201427439)
(1262, 7.93581616481775)
(1265, 7.9430830039525695)
(1263, 7.943784639746635)
(1264, 7.9469936708860756)
(1266, 7.955766192733018)
(1268, 7.962145110410095)
(1267, 7.962904498816101)
(1269, 7.966903073286052)
(1270, 7.973228346456693)
(1271, 7.974036191974823)
(1272, 7.97562893081761)
(1273, 7.979575805184603)
(1274, 7.9850863422291996)
(1275, 7.9890196078431375)
(1276, 7.99294670846395)
(1277, 7.997650743931088)
(426, 9.455399061032864)
(427, 9.583138173302107)
(448, 9.654017857142858)
(428, 9.775700934579438)
(434, 9.83410138248848)
(430, 9.876744186046512)
(431, 10.002320185614849)
(429, 10.107226107226108)
(435, 10.126436781609195)
(433, 10.226327944572748)
(436, 10.275229357798164)
(432, 10.275462962962964)
(438, 10.452054794520548)
(437, 10.48512585812357)
(442, 10.504524886877828)
(440, 10.561363636363636)
(443, 10.580135440180587)
(439, 10.587699316628703)
(441, 10.625850340136054)
(445, 10.916853932584269)
(447, 10.97986577181208)
(444, 11.051801801801803)
(476, 11.17436974789916)
(446, 11.23542600896861)
(451, 11.250554323725055)
(449, 11.256124721603562)
(454, 11.281938325991188)
(453, 11.322295805739515)
(450, 11.45111111111111)
(452, 11.460176991150442)
(455, 11.490109890109892)
(462, 11.491341991341992)
(456, 11.557017543859649)
(458, 11.593886462882097)
(457, 11.684901531728665)
(460, 11.704347826086957)
(459, 11.803921568627452)
(461, 11.904555314533624)
(464, 12.043103448275861)
(466, 12.062231759656651)
(463, 12.086393088552915)
(465, 12.131182795698924)
(470, 12.15531914893617)
(469, 12.176972281449894)
(468, 12.207264957264957)
(467, 12.460385438972162)
(471, 12.48619957537155)
(472, 12.595338983050848)
(473, 12.600422832980971)
(475, 12.614736842105263)
(483, 12.679089026915115)
(477, 12.727463312368972)
(482, 12.75311203319502)
(474, 12.814345991561181)
(504, 12.906746031746032)
(481, 12.916839916839917)
(479, 12.92901878914405)
(478, 12.9581589958159)
(484, 13.006198347107437)
(480, 13.008333333333333)
(486, 13.160493827160494)
(490, 13.238775510204082)
(487, 13.316221765913758)
(488, 13.331967213114753)
(485, 13.40618556701031)
(489, 13.427402862985684)
(494, 13.459514170040485)
(491, 13.525458248472505)
(492, 13.57520325203252)
(493, 13.592292089249494)
(496, 13.631048387096774)
(498, 13.706827309236946)
(495, 13.731313131313133)
(497, 13.91549295774648)
(499, 13.97194388777555)
(502, 13.996015936254981)
(501, 14.063872255489022)
(503, 14.119284294234593)
(505, 14.124752475247526)
(500, 14.184000000000001)
(507, 14.222879684418146)
(532, 14.238721804511279)
(510, 14.278431372549019)
(509, 14.31630648330059)
(512, 14.32421875)
(511, 14.332681017612524)
(506, 14.343873517786562)
(508, 14.496062992125985)
(513, 14.57309941520468)
(514, 14.577821011673151)
(518, 14.598455598455597)
(515, 14.615533980582523)
(516, 14.627906976744187)
(517, 14.787234042553191)
(519, 14.79383429672447)
(520, 14.917307692307691)
(521, 14.936660268714013)
(525, 14.944761904761904)
(522, 14.984674329501917)
(523, 15.017208413001912)
(526, 15.068441064638783)
(527, 15.117647058823529)
(524, 15.177480916030536)
(529, 15.223062381852552)
(530, 15.335849056603774)
(528, 15.393939393939394)
(531, 15.412429378531074)
(533, 15.444652908067543)
(538, 15.45910780669145)
(535, 15.459813084112149)
(534, 15.53558052434457)
(537, 15.579143389199256)
(540, 15.631481481481481)
(539, 15.636363636363637)
(536, 15.673507462686567)
(560, 15.698214285714286)
(541, 15.818853974121996)
(542, 15.835793357933579)
(544, 15.849264705882351)
(543, 15.917127071823204)
(546, 15.937728937728938)
(548, 15.972627737226276)
(545, 15.974311926605505)
(547, 16.118829981718463)
(549, 16.147540983606557)
(553, 16.15370705244123)
(552, 16.17028985507246)
(550, 16.214545454545455)
(554, 16.21841155234657)
(551, 16.292196007259527)
(557, 16.364452423698385)
(559, 16.45438282647585)
(555, 16.475675675675674)
(558, 16.50179211469534)
(556, 16.5431654676259)
(561, 16.584670231729056)
(562, 16.635231316725978)
(565, 16.66548672566372)
(566, 16.697879858657245)
(563, 16.74245115452931)
(567, 16.749559082892418)
(568, 16.811619718309856)
(572, 16.844405594405593)
(588, 16.852040816326532)
(564, 16.856382978723403)
(570, 16.90175438596491)
(575, 16.949565217391303)
(569, 16.95606326889279)
(574, 16.968641114982578)
(571, 17.043782837127846)
(573, 17.05061082024433)
(576, 17.09722222222222)
(581, 17.216867469879517)
(580, 17.220689655172414)
(578, 17.22318339100346)
(577, 17.239168110918545)
(582, 17.29381443298969)
(579, 17.33678756476684)
(583, 17.41166380789022)
(586, 17.486348122866893)
(585, 17.5008547008547)
(587, 17.587734241908006)
(584, 17.592465753424655)
(589, 17.60950764006791)
(595, 17.64201680672269)
(594, 17.653198653198654)
(590, 17.710169491525424)
(593, 17.752107925801013)
(592, 17.76858108108108)
(616, 17.806818181818183)
(591, 17.82402707275804)
(598, 17.884615384615387)
(596, 17.916107382550337)
(602, 17.958471760797345)
(600, 18.045)
(599, 18.04507512520868)
(603, 18.06467661691542)
(601, 18.073211314475873)
(597, 18.073701842546065)
(604, 18.130794701986755)
(606, 18.16831683168317)
(609, 18.21346469622332)
(608, 18.226973684210527)
(607, 18.29489291598023)
(605, 18.29586776859504)
(610, 18.30327868852459)
(611, 18.3240589198036)
(615, 18.44390243902439)
(613, 18.482871125611744)
(614, 18.48371335504886)
(617, 18.517017828200974)
(612, 18.531045751633986)
(622, 18.54662379421222)
(618, 18.61650485436893)
(623, 18.642054574638845)
(621, 18.666666666666664)
(619, 18.67366720516963)
(620, 18.748387096774195)
(322, 18.770186335403725)
(625, 18.7856)
(628, 18.80732484076433)
(626, 18.81629392971246)
(629, 18.833068362480127)
(624, 18.857371794871796)
(631, 18.904912836767036)
(627, 18.974481658692184)
(632, 18.97626582278481)
(630, 19.017460317460316)
(637, 19.03453689167975)
(636, 19.08176100628931)
(634, 19.093059936908517)
(638, 19.101880877742946)
(336, 19.12202380952381)
(633, 19.150078988941548)
(635, 19.188976377952756)
(320, 19.562500000000004)
(321, 19.806853582554517)
(325, 20.009230769230772)
(324, 20.108024691358025)
(323, 20.260061919504647)
(326, 20.48159509202454)
(329, 20.817629179331306)
(327, 20.828746177370032)
(330, 20.954545454545453)
(328, 21.01219512195122)
(331, 21.432024169184288)
(333, 21.735735735735737)
(332, 21.79518072289157)
(334, 22.24850299401197)
(335, 22.307462686567163)
(337, 22.477744807121663)
(338, 22.5207100591716)
(342, 22.672514619883042)
(339, 22.97345132743363)
(340, 22.982352941176472)
(341, 23.052785923753667)
(343, 23.0932944606414)
(344, 23.212209302325583)
(350, 23.56285714285714)
(346, 23.60115606936416)
(345, 23.82898550724638)
(347, 24.048991354466864)
(364, 24.076923076923077)
(348, 24.247126436781606)
(351, 24.62962962962963)
(349, 24.647564469914037)
(353, 24.97167138810198)
(352, 25.022727272727273)
(354, 25.036723163841806)
(358, 25.100558659217874)
(356, 25.154494382022474)
(355, 25.247887323943658)
(357, 25.257703081232492)
(359, 25.676880222841223)
(361, 25.747922437673132)
(360, 26.016666666666666)
(362, 26.45303867403315)
(363, 26.454545454545453)
(365, 26.567123287671233)
(366, 26.75409836065574)
(367, 27.021798365122617)
(369, 27.092140921409214)
(368, 27.108695652173914)
(371, 27.118598382749326)
(370, 27.186486486486487)
(372, 27.327956989247312)
(378, 27.6984126984127)
(374, 27.72994652406417)
(392, 27.85969387755102)
(373, 27.86058981233244)
(375, 27.917333333333332)
(376, 28.026595744680854)
(377, 28.167108753315652)
(379, 28.41688654353562)
(380, 28.46315789473684)
(382, 28.680628272251308)
(381, 28.69816272965879)
(385, 28.942857142857143)
(384, 28.979166666666668)
(386, 29.049222797927463)
(383, 29.112271540469976)
(387, 29.426356589147282)
(389, 29.552699228791774)
(388, 29.675257731958766)
(390, 29.892307692307693)
(391, 29.953964194373405)
(393, 30.213740458015266)
(395, 30.31645569620253)
(398, 30.43718592964824)
(397, 30.455919395465997)
(394, 30.45685279187817)
(406, 30.635467980295566)
(399, 30.706766917293233)
(396, 30.722222222222225)
(400, 30.7525)
(401, 31.02244389027431)
(402, 31.14676616915423)
(404, 31.415841584158414)
(420, 31.44761904761905)
(403, 31.456575682382134)
(405, 31.66172839506173)
(407, 31.66339066339066)
(408, 31.975490196078432)
(410, 32.04390243902439)
(256, 32.06640625)
(409, 32.06845965770171)
(412, 32.08009708737865)
(413, 32.21549636803874)
(414, 32.22463768115942)
(411, 32.26520681265207)
(417, 32.50119904076738)
(415, 32.616867469879516)
(259, 32.63320463320463)
(258, 32.748062015503876)
(257, 32.77431906614786)
(416, 32.91586538461539)
(418, 33.05980861244019)
(419, 33.09546539379475)
(421, 33.19477434679335)
(425, 33.45882352941177)
(423, 33.47044917257683)
(422, 33.5)
(424, 33.64150943396226)
(266, 33.81203007518797)
(260, 34.21923076923077)
(261, 34.455938697318004)
(262, 34.87404580152672)
(263, 35.11026615969582)
(264, 35.55681818181819)
(280, 35.97857142857143)
(265, 36.07169811320755)
(267, 36.558052434456926)
(268, 36.649253731343286)
(269, 36.840148698884754)
(270, 37.45185185185184)
(273, 37.9047619047619)
(271, 37.95571955719557)
(272, 38.283088235294116)
(274, 38.40510948905109)
(275, 39.418181818181814)
(276, 39.52536231884058)
(277, 39.62815884476534)
(278, 40.20143884892086)
(279, 40.25448028673835)
(281, 40.886120996441285)
(282, 41.46099290780142)
(283, 41.897526501766784)
(286, 41.92657342657343)
(284, 42.063380281690144)
(285, 42.084210526315786)
(287, 42.139372822299656)
(288, 43.2013888888889)
(290, 43.42413793103449)
(294, 43.60204081632653)
(289, 43.82006920415225)
(291, 44.20274914089346)
(292, 44.42465753424658)
(293, 44.508532423208194)
(308, 44.65584415584416)
(295, 45.38305084745762)
(296, 45.439189189189186)
(297, 45.58585858585859)
(298, 45.835570469798654)
(301, 46.22259136212625)
(299, 46.34782608695652)
(300, 46.449999999999996)
(302, 46.45033112582781)
(303, 47.1023102310231)
(304, 47.91776315789474)
(305, 47.967213114754095)
(307, 48.26384364820847)
(306, 48.39869281045752)
(214, 48.593457943925245)
(224, 48.64732142857143)
(309, 48.78964401294498)
(213, 48.94835680751173)
(311, 49.20900321543408)
(310, 49.36774193548388)
(217, 49.74193548387097)
(314, 49.7515923566879)
(313, 49.90415335463259)
(312, 49.942307692307686)
(315, 49.97142857142857)
(215, 50.15348837209304)
(316, 50.62025316455696)
(318, 50.814465408805034)
(218, 50.92201834862386)
(216, 51.31018518518518)
(317, 51.321766561514195)
(319, 51.38871473354232)
(219, 52.84018264840183)
(220, 53.56818181818181)
(221, 53.92307692307692)
(222, 54.662162162162176)
(223, 55.41704035874439)
(225, 56.53777777777779)
(226, 56.88938053097344)
(227, 57.55506607929515)
(228, 58.004385964912274)
(231, 58.04761904761904)
(230, 58.15217391304348)
(229, 58.29694323144105)
(233, 60.47210300429185)
(232, 60.668103448275865)
(238, 61.033613445378144)
(234, 61.35897435897436)
(235, 61.79148936170213)
(236, 62.66949152542373)
(237, 63.76371308016877)
(239, 64.55230125523012)
(241, 64.63485477178423)
(240, 64.64166666666667)
